Date;AAPL;IBM;EWZ;SPY;CEPU.BA;^MERV;GGAL.BA;PAMP.BA;TXAR.BA;ALUA.BA;COME.BA;CRES.BA;BYMA.BA;^GSPC;^IXIC;VTI;QQQ;IVV;VEA;VWO;MSFT;GOOGL;AMZN;TSLA;NVDA;META;NFLX;DIS;YPFD.BA;BMA.BA;SUPV.BA;TRAN.BA;TGSU2.BA;TGNO4.BA;TECO2.BA;EDN.BA;METR.BA;BBAR.BA;VALO.BA;IRSA.BA;CVH.BA;LOMA.BA;USD_ARS_Rate
2025-01-16 05:00:00+00:00;236717.80937667936;227138.98644000292;23876.84831272345;612084.224152565;1625.0;2629377.0;8217.0771484375;4290.0;800.0;816.0;102.60791015625;1455.0;237.73146057128906;6179196.5705394745;20126031.62355423;303458.98197479546;532587.0144825429;615003.9224714041;49672.16246095486;45033.18955376744;439460.39592549205;200294.7253005579;229648.55874292552;430676.9087456167;138988.5243711993;635147.0078162849;876683.8217005134;110326.16123193875;52150.0;13074.681640625;4208.2861328125;2209.599853515625;6589.18798828125;3654.381591796875;2965.0;2000.0;2610.0;8920.4248046875;457.159423828125;1805.0;7550.0;2660.0;
2025-01-17 03:00:00+00:00;236717.80937667936;227138.98644000292;23876.84831272345;612084.224152565;1530.0;2510886.0;7696.76171875;4080.0;796.0;811.0;99.5252685546875;1425.0;231.48194885253906;6179196.5705394745;20126031.62355423;303458.98197479546;532587.0144825429;615003.9224714041;49672.16246095486;45033.18955376744;439460.39592549205;200294.7253005579;229648.55874292552;430676.9087456167;138988.5243711993;635147.0078162849;876683.8217005134;110326.16123193875;50500.0;12093.466796875;3932.977783203125;2153.166015625;6445.31884765625;3350.96533203125;2890.0;1960.0;2430.0;8563.2109375;447.68719482421875;1755.0;7350.0;2525.0;
2025-01-17 05:00:00+00:00;238618.44346461073;229424.2323630117;24072.544487934792;618532.5108735636;1530.0;2510886.0;7696.76171875;4080.0;796.0;811.0;99.5252685546875;1425.0;231.48194885253906;6243992.375113964;20439846.68967676;306411.1888606623;541841.6774871647;621141.5337485969;49943.2964895051;45428.646401556674;444284.0630673319;203602.767350737;235258.89673887938;444090.99041748047;143366.70625167713;636986.4557568133;893492.3048890382;110960.85536379274;50500.0;12093.466796875;3932.977783203125;2153.166015625;6445.31884765625;3350.96533203125;2890.0;1960.0;2430.0;8563.2109375;447.68719482421875;1755.0;7350.0;2525.0;
2025-01-20 03:00:00+00:00;238618.44346461073;229424.2323630117;24072.544487934792;618532.5108735636;1540.0;2536837.0;7826.41552734375;4045.0;793.0;812.0;105.25016784667969;1435.0;237.73146057128906;6243992.375113964;20439846.68967676;306411.1888606623;541841.6774871647;621141.5337485969;49943.2964895051;45428.646401556674;444284.0630673319;203602.767350737;235258.89673887938;444090.99041748047;143366.70625167713;636986.4557568133;893492.3048890382;110960.85536379274;50950.0;12044.4072265625;4041.134521484375;2222.623046875;6416.54541015625;3386.661376953125;2995.0;2005.0;2545.0;8583.0556640625;454.168212890625;1750.0;7460.0;2570.0;
2025-01-21 03:00:00+00:00;238618.44346461073;229424.2323630117;24072.544487934792;618532.5108735636;1675.0;2619719.0;8070.9912109375;4210.0;782.0;803.0;110.7548828125;1500.0;249.9805145263672;6243992.375113964;20439846.68967676;306411.1888606623;541841.6774871647;621141.5337485969;49943.2964895051;45428.646401556674;444284.0630673319;203602.767350737;235258.89673887938;444090.99041748047;143366.70625167713;636986.4557568133;893492.3048890382;110960.85536379274;51550.0;12485.9521484375;4100.12939453125;2300.761962890625;6723.46533203125;3449.12939453125;2985.0;2130.0;2575.0;9049.4189453125;456.660888671875;1850.0;7550.0;2700.0;
2025-01-21 05:00:00+00:00;231999.96033560857;229871.38096736372;24474.18088942161;626888.8277322352;1675.0;2619719.0;8070.9912109375;4210.0;782.0;803.0;110.7548828125;1500.0;249.9805145263672;6325932.423620701;20660454.188976765;310788.4487493187;547372.3775250912;629476.5618889779;51129.64222363755;46051.84104035888;445650.8028280437;206620.42074687034;241262.68016793206;443466.96531791985;147247.78921788558;643588.6902972311;909459.1470478028;113189.25076625682;51550.0;12485.9521484375;4100.12939453125;2300.761962890625;6723.46533203125;3449.12939453125;2985.0;2130.0;2575.0;9049.4189453125;456.660888671875;1850.0;7550.0;2700.0;
2025-01-22 03:00:00+00:00;231999.96033560857;229871.38096736372;24474.18088942161;626888.8277322352;1735.0;2680946.0;8325.3505859375;4235.0;808.0;838.0;108.88328552246094;1515.0;258.4798583984375;6325932.423620701;20660454.188976765;310788.4487493187;547372.3775250912;629476.5618889779;51129.64222363755;46051.84104035888;445650.8028280437;206620.42074687034;241262.68016793206;443466.96531791985;147247.78921788558;643588.6902972311;909459.1470478028;113189.25076625682;51800.0;12853.908203125;4178.78857421875;2305.10302734375;7030.38525390625;3502.67333984375;3075.0;2230.0;2735.0;9396.7099609375;458.1565246582031;1850.0;7660.0;2805.0;
2025-01-22 05:00:00+00:00;233352.80413502827;228957.02672129497;24835.22922146134;630717.7169049531;1735.0;2680946.0;8325.3505859375;4235.0;808.0;838.0;108.88328552246094;1515.0;258.4798583984375;6367838.731328845;20934686.32240057;312456.2992375903;554639.1644362733;633524.0743871406;51040.72249394143;46032.42931862129;464283.7065009214;207054.35390286148;245878.20268175565;434307.0486328751;153846.54210344888;651253.2906231657;998107.9513977468;113358.59172929078;51800.0;12853.908203125;4178.78857421875;2305.10302734375;7030.38525390625;3502.67333984375;3075.0;2230.0;2735.0;9396.7099609375;458.1565246582031;1850.0;7660.0;2805.0;
2025-01-23 03:00:00+00:00;233352.80413502827;228957.02672129497;24835.22922146134;630717.7169049531;1670.0;2625050.0;8168.8203125;4175.0;827.0;871.0;106.02082824707031;1500.0;259.4797668457031;6367838.731328845;20934686.32240057;312456.2992375903;554639.1644362733;633524.0743871406;51040.72249394143;46032.42931862129;464283.7065009214;207054.35390286148;245878.20268175565;434307.0486328751;153846.54210344888;651253.2906231657;998107.9513977468;113358.59172929078;50050.0;12412.361328125;4026.385986328125;2331.1494140625;6733.056640625;3440.205322265625;3035.0;2170.0;2680.0;9079.185546875;456.660888671875;1845.0;7750.0;2720.0;
2025-01-23 05:00:00+00:00;233398.27249179035;232029.37230705656;24889.792108233785;634765.9748162627;1670.0;2625050.0;8168.8203125;4175.0;827.0;871.0;106.02082824707031;1500.0;259.4797668457031;6407788.383165479;21001115.68641758;314398.6204145998;556349.1593310535;637667.7587694079;51441.10049829818;46253.729431423824;465258.24410009757;206844.64504914545;246542.41483292542;431862.89619992673;154150.5290814545;665414.6376390606;1031389.6905506104;115792.29680115636;50050.0;12412.361328125;4026.385986328125;2331.1494140625;6733.056640625;3440.205322265625;3035.0;2170.0;2680.0;9079.185546875;456.660888671875;1845.0;7750.0;2720.0;
